order_id,Order Region
41240,West of USA 
40358,West of USA 
35622,East of USA
35371,South of  USA 
34390,US Center 
32141,West of USA 
39368,US Center 
33315,West of USA 
36983,South of  USA 
34639,East of USA
36983,South of  USA 
37779,South of  USA 
38103,West of USA 
34633,West of USA 
34633,West of USA 
36432,West of USA 
38089,East of USA
36983,South of  USA 
35165,West of USA 
31451,West of USA 
32392,South of  USA 
35165,West of USA 
38089,East of USA
42771,Central Africa
41583,East Africa
43319,Central Africa
46327,East Africa
44147,Central Africa
42796,Central Africa
46887,North Africa
50161,West Africa
46327,East Africa
49553,Central Africa
50161,West Africa
46098,North Africa
42992,East Africa
44253,West Africa
51050,Central Africa
68364,Western Europe
63353,Western Europe
19817,Southern Europe
10569,Western Europe
12301,Southern Europe
67158,Western Europe
15673,Northern Europe
13653,Western Europe
12530,Western Europe
13232,Southern Europe
19091,Southern Europe
12301,Southern Europe
66397,Western Europe
16617,Western Europe
48483,Eastern Europe
11038,Western Europe
66315,Northern Europe
62637,Southern Europe
49664,Eastern Europe
64136,Southern Europe
17465,Western Europe
13139,Western Europe
13525,Western Europe
18009,Northern Europe
14322,Western Europe
19200,Northern Europe
65220,Western Europe
18823,Western Europe
67712,Western Europe
66730,Western Europe
18387,Western Europe
11251,Southern Europe
66411,Southern Europe
18387,Western Europe
17727,Northern Europe
16345,Western Europe
10961,Southern Europe
65723,Western Europe
14877,Western Europe
19091,Southern Europe
13525,Western Europe
66289,Northern Europe
16302,Northern Europe
65644,Southern Europe
14322,Western Europe
12613,Northern Europe
19610,Southern Europe
67158,Western Europe
15746,Western Europe
49507,Eastern Europe
17810,Northern Europe
15269,Northern Europe
18593,Northern Europe
62003,Western Europe
17999,Western Europe
18794,Northern Europe
14612,Western Europe
62072,Western Europe
45051,Eastern Europe
14612,Western Europe
19501,Southern Europe
64691,Southern Europe
61185,South America
919,Central America
4611,South America
1291,Central America
7365,South America
1524,Central America
53666,South America
53307,Central America
3826,Central America
56854,Central America
56262,Central America
6810,Central America
5047,Central America
54307,Caribbean
52548,Central America
1165,South America
57168,Central America
59646,South America
54264,Central America
55576,Caribbean
1132,Central America
3094,Caribbean
60926,Central America
8400,Central America
4611,South America
3090,Central America
58590,Central America
10032,South America
51613,Central America
1522,Central America
1255,Central America
1217,South America
936,South America
52849,Caribbean
54647,Caribbean
10017,South America
59358,Central America
3345,Caribbean
5675,Central America
2833,South America
55666,Central America
61447,South America
7365,South America
60962,Central America
8618,Central America
60685,South America
57703,Central America
56530,Caribbean
6959,Central America
2187,South America
311,Central America
57716,South America
7005,South America
61181,Central America
55229,Central America
52803,Central America
51424,Caribbean
965,Central America
5186,South America
4555,Central America
151,Caribbean
55229,Central America
58734,Central America
9675,Caribbean
45733,West Asia
28360,Southeast Asia
28436,Southeast Asia
28043,Eastern Asia
44824,South Asia
22429,Southeast Asia
25065,Southeast Asia
45520,West Asia
24665,Southeast Asia
22352,Southeast Asia
23813,Oceania
48094,West Asia
23026,Southeast Asia
29546,Southeast Asia
42169,West Asia
26537,Southeast Asia
29677,Oceania
31100,Oceania
26296,Oceania
20348,Oceania
30135,Southeast Asia
28468,Southeast Asia
25958,Southeast Asia
28003,Southeast Asia
26056,Southeast Asia
23026,Southeast Asia
23429,Oceania
31101,Oceania
46363,South Asia
47950,West Asia
26616,Eastern Asia
26296,Oceania
45185,South Asia
27774,South Asia
26797,Southeast Asia
28606,South Asia
44768,West Asia
27784,Oceania
24426,Southeast Asia
23224,Southeast Asia
21674,Eastern Asia
46851,West Asia
26110,South Asia
26950,South Asia
26950,South Asia
40358,West of USA 
34390,US Center 
33325,East of USA
37540,West of USA 
32656,West of USA 
31386,West of USA 
44134,Canada
33361,West of USA 
34927,East of USA
39388,West of USA 
37863,US Center 
33325,East of USA
32656,West of USA 
38945,West of USA 
37765,East of USA
37464,US Center 
35237,East of USA
39388,West of USA 
33215,US Center 
40297,West of USA 
37414,East of USA
34390,US Center 
40913,West of USA 
39060,South of  USA 
40068,South of  USA 
32141,West of USA 
35371,South of  USA 
33893,US Center 
36590,East of USA
38103,West of USA 
33862,South of  USA 
46683,West Africa
42603,East Africa
45947,North Africa
45296,West Africa
42926,East Africa
42905,West Africa
43313,Central Africa
46683,West Africa
41583,East Africa
47756,East Africa
47988,North Africa
48362,West Africa
41304,North Africa
51050,Central Africa
46098,North Africa
49655,Southern Africa
48873,Central Africa
15421,Southern Europe
13225,Northern Europe
13428,Southern Europe
19213,Western Europe
65644,Southern Europe
63053,Southern Europe
67712,Western Europe
66758,Northern Europe
67257,Western Europe
20072,Southern Europe
48483,Eastern Europe
63301,Western Europe
12301,Southern Europe
65923,Western Europe
12613,Northern Europe
10831,Northern Europe
64362,Southern Europe
18183,Western Europe
14965,Western Europe
16953,Western Europe
18343,Southern Europe
64292,Western Europe
45019,Southern Europe
15746,Western Europe
47321,Eastern Europe
18183,Western Europe
65510,Western Europe
64805,Southern Europe
66351,Western Europe
68107,Southern Europe
17770,Southern Europe
14193,Western Europe
49507,Eastern Europe
19380,Western Europe
13614,Western Europe
67034,Northern Europe
66315,Northern Europe
66315,Northern Europe
16966,Western Europe
10569,Western Europe
15269,Northern Europe
18593,Northern Europe
12415,Western Europe
49664,Eastern Europe
66013,Western Europe
62603,Western Europe
12415,Western Europe
64099,Western Europe
15749,Western Europe
12867,Southern Europe
64099,Western Europe
2766,Central America
7005,South America
1774,Caribbean
56048,Central America
56048,Central America
8898,Central America
1081,Caribbean
51613,Central America
8117,Central America
56772,Caribbean
61185,South America
56258,Central America
3441,South America
53315,Central America
59052,South America
61110,Central America
4126,South America
2793,Central America
936,South America
54105,Caribbean
8400,Central America
5047,Central America
7725,South America
6447,Caribbean
5632,Caribbean
3788,Central America
3232,Central America
53334,Central America
58274,South America
6740,Central America
60546,South America
58827,Central America
52885,Caribbean
9554,Central America
8800,Caribbean
3826,Central America
58175,Caribbean
2766,Central America
54514,Central America
53501,Central America
7302,Central America
8164,South America
51893,South America
6308,Caribbean
6837,Central America
6308,Caribbean
3232,Central America
61551,South America
52849,Caribbean
3094,Caribbean
58590,Central America
283,Caribbean
5900,Central America
1255,Central America
1215,South America
1775,Central America
51697,South America
6657,Central America
53059,Central America
60875,Central America
54095,Caribbean
58726,Central America
5186,South America
57803,Central America
8915,South America
151,Caribbean
48277,West Asia
27046,Oceania
24760,South Asia
46934,South Asia
25180,Southeast Asia
45733,West Asia
29664,Southeast Asia
29664,Southeast Asia
31100,Oceania
23763,Oceania
25679,Southeast Asia
23066,Southeast Asia
29546,Southeast Asia
25242,Eastern Asia
25242,Eastern Asia
22822,Eastern Asia
20563,Eastern Asia
27046,Oceania
25249,South Asia
25593,Southeast Asia
25958,Southeast Asia
25593,Southeast Asia
21121,Southeast Asia
31286,Oceania
22905,South Asia
26616,Eastern Asia
22352,Southeast Asia
47227,Central Asia
48637,Central Asia
20346,South Asia
26546,South Asia
28884,Eastern Asia
45520,West Asia
22558,Southeast Asia
28443,South Asia
31101,Oceania
24010,Oceania
25667,Oceania
25946,Eastern Asia
23283,Eastern Asia
24155,Oceania
24399,Oceania
21993,Oceania
20570,Eastern Asia
21674,Eastern Asia
31375,US Center 
40297,West of USA 
36944,West of USA 
33830,South of  USA 
33361,West of USA 
41055,South of  USA 
33353,US Center 
37156,South of  USA 
34398,East of USA
35625,East of USA
40941,West of USA 
35039,East of USA
33893,US Center 
35029,East of USA
35398,US Center 
31557,East of USA
35371,South of  USA 
34927,East of USA
33830,South of  USA 
33170,West of USA 
35371,South of  USA 
36944,West of USA 
32798,US Center 
37156,South of  USA 
40298,South of  USA 
31756,West of USA 
39076,South of  USA 
31319,US Center 
38528,East of USA
39983,West of USA 
37765,East of USA
33808,South of  USA 
32422,South of  USA 
32211,US Center 
37540,West of USA 
40145,South of  USA 
34633,West of USA 
43313,Central Africa
46379,West Africa
45296,West Africa
45296,West Africa
46327,East Africa
49512,North Africa
50971,West Africa
47564,North Africa
50971,West Africa
43319,Central Africa
49823,West Africa
42905,West Africa
46379,West Africa
42771,Central Africa
47988,North Africa
42992,East Africa
44476,West Africa
66353,Southern Europe
12415,Western Europe
68220,Northern Europe
18156,Western Europe
66587,Southern Europe
11076,Western Europe
18857,Southern Europe
17877,Western Europe
63301,Western Europe
64292,Western Europe
19665,Northern Europe
18793,Northern Europe
14965,Western Europe
16831,Western Europe
11513,Western Europe
49507,Eastern Europe
65609,Western Europe
65609,Western Europe
11681,Western Europe
66758,Northern Europe
63353,Western Europe
43963,Eastern Europe
18009,Northern Europe
64705,Western Europe
67750,Northern Europe
19091,Southern Europe
64705,Western Europe
18183,Western Europe
66035,Northern Europe
66353,Southern Europe
15269,Northern Europe
18343,Southern Europe
43032,Northern Europe
62603,Western Europe
68220,Northern Europe
12536,Southern Europe
16427,Western Europe
10569,Western Europe
12535,Southern Europe
16427,Western Europe
66766,Western Europe
64705,Western Europe
62193,Western Europe
11251,Southern Europe
67522,Northern Europe
10444,Southern Europe
16302,Northern Europe
63301,Western Europe
61688,Western Europe
19091,Southern Europe
66397,Western Europe
17572,Western Europe
13428,Southern Europe
19027,Western Europe
17877,Western Europe
13653,Western Europe
62795,Western Europe
12264,Northern Europe
15784,Western Europe
11152,Northern Europe
16555,Western Europe
12083,Western Europe
56529,Central America
58513,Caribbean
10017,South America
1081,Caribbean
1684,Caribbean
53666,South America
3345,Caribbean
57716,South America
1337,South America
58885,South America
53501,Central America
16899,Western Europe
68471,Northern Europe
64402,Western Europe
64402,Western Europe
50355,Eastern Europe
64755,Northern Europe
19956,Western Europe
18289,Western Europe
12358,Western Europe
12358,Western Europe
65605,Southern Europe
16258,Western Europe
65739,Western Europe
17883,Western Europe
18289,Western Europe
14408,Northern Europe
65732,Northern Europe
17754,Southern Europe
15890,Western Europe
65732,Northern Europe
65732,Northern Europe
16537,Western Europe
64402,Western Europe
68919,Southern Europe
5536,South America
56756,Caribbean
7050,Central America
4841,Central America
60885,South America
55866,South America
974,Central America
4500,Central America
9967,Central America
55820,Central America
60963,Central America
55820,Central America
3079,Central America
52380,South America
51547,Central America
58711,Caribbean
5832,Central America
58711,Caribbean
56680,Central America
54548,Central America
3971,South America
58711,Caribbean
6601,Central America
4500,Central America
58711,Caribbean
53768,Caribbean
59937,South America
56844,Central America
60963,Central America
52380,South America
191,South America
1454,Central America
52920,Central America
6063,Central America
52380,South America
7050,Central America
6601,Central America
55776,Central America
6623,Central America
1583,Caribbean
2001,Caribbean
5536,South America
4413,South America
52780,South America
4841,Central America
10103,South America
75715,Southeast Asia
75505,Southeast Asia
75501,Southeast Asia
75233,South Asia
30824,Oceania
43702,West Asia
43122,West Asia
27066,Southeast Asia
27066,Southeast Asia
22426,Eastern Asia
43948,South Asia
22426,Eastern Asia
43948,South Asia
48614,West Asia
76920,Eastern Asia
74397,Southeast Asia
21509,South Asia
76842,South Asia
29474,South Asia
23076,Eastern Asia
26123,Southeast Asia
25635,Southeast Asia
22595,Oceania
25267,Oceania
71938,Southeast Asia
71879,Eastern Asia
22595,Oceania
25128,Southeast Asia
28472,Eastern Asia
21505,South Asia
24873,South Asia
48614,West Asia
25267,Oceania
24889,Oceania
24408,Oceania
24408,Oceania
21505,South Asia
76744,Eastern Asia
72796,South Asia
72772,Oceania
74252,Oceania
31537,US Center 
31537,US Center 
32008,South of  USA 
32008,South of  USA 
44378,Canada
45162,Canada
33662,South of  USA 
31984,South of  USA 
45162,Canada
35952,US Center 
33947,West of USA 
35452,South of  USA 
38038,US Center 
50932,Canada
33947,West of USA 
33947,West of USA 
31984,South of  USA 
42789,North Africa
46777,North Africa
42789,North Africa
50968,Southern Africa
12034,Southern Europe
68471,Northern Europe
45912,Eastern Europe
65739,Western Europe
14164,Southern Europe
17754,Southern Europe
64755,Northern Europe
64634,Western Europe
64402,Western Europe
4413,South America
54548,Central America
55820,Central America
5536,South America
5536,South America
54548,Central America
52780,South America
51653,Central America
24873,South Asia
25128,Southeast Asia
48614,West Asia
26123,Southeast Asia
22012,Southeast Asia
43702,West Asia
43948,South Asia
24889,Oceania
27738,Southeast Asia
33806,West of USA 
33662,South of  USA 
33102,West of USA 
35281,West of USA 
33806,West of USA 
38188,South of  USA 
44854,North Africa
43069,Central Africa
62291,Southern Europe
14164,Southern Europe
50355,Eastern Europe
