order_id,Shipping Mode,Order Region,Order Status,delay
14190,Standard Class,Northern Europe,COMPLETE,2.0
68122,Standard Class,Western Europe,COMPLETE,-1.0
46011,Standard Class,Eastern Europe,COMPLETE,-2.0
68459,Standard Class,Western Europe,COMPLETE,1.0
19932,Standard Class,Southern Europe,COMPLETE,-1.0
18234,Standard Class,Western Europe,COMPLETE,1.0
61934,Standard Class,Southern Europe,COMPLETE,1.0
67073,Standard Class,Western Europe,COMPLETE,0.0
64949,Standard Class,Western Europe,COMPLETE,1.0
18576,Standard Class,Western Europe,COMPLETE,-2.0
12499,Standard Class,Southern Europe,COMPLETE,1.0
15143,Standard Class,Northern Europe,COMPLETE,0.0
67842,Standard Class,Western Europe,COMPLETE,-1.0
18777,Standard Class,Western Europe,COMPLETE,-1.0
67832,Standard Class,Western Europe,COMPLETE,-1.0
11811,Standard Class,Western Europe,COMPLETE,-2.0
16567,Standard Class,Southern Europe,COMPLETE,-1.0
64726,Standard Class,Western Europe,COMPLETE,-2.0
10528,Standard Class,Northern Europe,COMPLETE,0.0
65386,Standard Class,Western Europe,COMPLETE,-2.0
18354,Standard Class,Southern Europe,COMPLETE,1.0
65967,Standard Class,Western Europe,COMPLETE,-1.0
62549,Standard Class,Western Europe,COMPLETE,1.0
11864,Standard Class,Western Europe,COMPLETE,1.0
11842,Standard Class,Northern Europe,COMPLETE,-1.0
66051,Standard Class,Northern Europe,COMPLETE,-2.0
67654,Standard Class,Western Europe,COMPLETE,1.0
64326,Standard Class,Western Europe,COMPLETE,-2.0
12292,Standard Class,Northern Europe,COMPLETE,-1.0
46395,Standard Class,Southern Europe,COMPLETE,2.0
62859,Standard Class,Southern Europe,COMPLETE,1.0
16882,Standard Class,Southern Europe,COMPLETE,-1.0
66667,Standard Class,Western Europe,COMPLETE,-1.0
13671,Standard Class,Western Europe,COMPLETE,-2.0
66378,Standard Class,Western Europe,COMPLETE,0.0
62467,Standard Class,Western Europe,COMPLETE,-1.0
19892,Standard Class,Western Europe,COMPLETE,-1.0
66851,Standard Class,Northern Europe,COMPLETE,-2.0
11161,Standard Class,Western Europe,COMPLETE,-2.0
68414,Standard Class,Western Europe,COMPLETE,1.0
16582,Standard Class,Western Europe,COMPLETE,-1.0
10817,Standard Class,Northern Europe,COMPLETE,-1.0
45911,Standard Class,Eastern Europe,COMPLETE,-2.0
16808,Standard Class,Western Europe,COMPLETE,0.0
44933,Standard Class,Eastern Europe,COMPLETE,0.0
16922,Standard Class,Northern Europe,COMPLETE,-1.0
63448,Standard Class,Western Europe,COMPLETE,0.0
11303,Standard Class,Northern Europe,ON_HOLD,0.0
62593,Standard Class,Northern Europe,ON_HOLD,0.0
12185,Standard Class,Western Europe,ON_HOLD,2.0
19812,Standard Class,Western Europe,ON_HOLD,-1.0
66714,Standard Class,Western Europe,ON_HOLD,1.0
51953,Standard Class,Central America,COMPLETE,0.0
7710,Standard Class,Caribbean,COMPLETE,2.0
59404,Standard Class,South America,COMPLETE,1.0
61375,Standard Class,South America,COMPLETE,2.0
2764,Standard Class,South America,COMPLETE,1.0
4600,Standard Class,Central America,COMPLETE,2.0
55547,Standard Class,Central America,COMPLETE,-1.0
54188,Standard Class,Central America,COMPLETE,0.0
10115,Standard Class,South America,COMPLETE,2.0
7298,Standard Class,South America,COMPLETE,0.0
56911,Standard Class,Central America,COMPLETE,-2.0
58813,Standard Class,Central America,COMPLETE,0.0
58792,Standard Class,Central America,COMPLETE,-1.0
52610,Standard Class,Central America,COMPLETE,2.0
52110,Standard Class,Caribbean,COMPLETE,2.0
9533,Standard Class,Central America,COMPLETE,0.0
56346,Standard Class,Caribbean,COMPLETE,-2.0
54292,Standard Class,Central America,COMPLETE,-1.0
58645,Standard Class,Caribbean,COMPLETE,2.0
56870,Standard Class,South America,COMPLETE,2.0
254,Standard Class,South America,COMPLETE,1.0
7273,Standard Class,Central America,COMPLETE,0.0
4507,Standard Class,Central America,COMPLETE,-1.0
1815,Standard Class,Central America,COMPLETE,2.0
54642,Standard Class,South America,COMPLETE,-1.0
889,Standard Class,Central America,COMPLETE,1.0
53207,Standard Class,Central America,COMPLETE,-1.0
6567,Standard Class,Central America,COMPLETE,-1.0
3306,Standard Class,South America,COMPLETE,-2.0
56871,Standard Class,Central America,COMPLETE,-2.0
52605,Standard Class,South America,COMPLETE,2.0
163,Standard Class,Caribbean,COMPLETE,0.0
61077,Standard Class,South America,COMPLETE,-1.0
6088,Standard Class,Central America,COMPLETE,0.0
57491,Standard Class,Central America,COMPLETE,-2.0
9365,Standard Class,Central America,COMPLETE,2.0
2546,Standard Class,Central America,COMPLETE,-2.0
53406,Standard Class,South America,COMPLETE,-2.0
7439,Standard Class,South America,COMPLETE,1.0
9564,Standard Class,Central America,COMPLETE,1.0
6302,Standard Class,Caribbean,COMPLETE,-1.0
54834,Standard Class,Central America,COMPLETE,1.0
54532,Standard Class,Central America,COMPLETE,-1.0
57430,Standard Class,Central America,COMPLETE,2.0
56787,Standard Class,South America,COMPLETE,-1.0
51754,Standard Class,South America,COMPLETE,1.0
59103,Standard Class,Caribbean,COMPLETE,0.0
53859,Standard Class,Caribbean,COMPLETE,1.0
8892,Standard Class,Central America,COMPLETE,-1.0
5581,Standard Class,Central America,COMPLETE,-2.0
3512,Standard Class,Central America,COMPLETE,-1.0
59439,Standard Class,Caribbean,COMPLETE,1.0
57947,Standard Class,Central America,COMPLETE,-1.0
6841,Standard Class,Caribbean,COMPLETE,-2.0
56869,Standard Class,Central America,COMPLETE,1.0
4270,Standard Class,Central America,COMPLETE,2.0
58156,Standard Class,Central America,COMPLETE,-2.0
54920,Standard Class,Central America,COMPLETE,2.0
53966,Standard Class,Central America,COMPLETE,-2.0
51512,Standard Class,Central America,COMPLETE,-1.0
57769,Standard Class,South America,COMPLETE,1.0
51507,Standard Class,Caribbean,COMPLETE,-1.0
3561,Standard Class,South America,COMPLETE,-2.0
6270,Standard Class,Central America,COMPLETE,2.0
52714,Standard Class,South America,COMPLETE,1.0
4721,Standard Class,Central America,COMPLETE,-2.0
8122,Standard Class,Central America,COMPLETE,-1.0
864,Standard Class,South America,COMPLETE,1.0
2102,Standard Class,South America,COMPLETE,-1.0
54786,Standard Class,South America,ON_HOLD,-2.0
3812,Standard Class,South America,ON_HOLD,-1.0
661,Standard Class,South America,ON_HOLD,-2.0
56188,Standard Class,South America,ON_HOLD,0.0
2309,Standard Class,Central America,ON_HOLD,1.0
6073,Standard Class,South America,ON_HOLD,0.0
60499,Standard Class,Central America,ON_HOLD,1.0
1159,Standard Class,South America,ON_HOLD,1.0
6622,Standard Class,Central America,ON_HOLD,-1.0
8877,Standard Class,Central America,ON_HOLD,-1.0
52682,Standard Class,Caribbean,ON_HOLD,-1.0
45063,Standard Class,West Asia,COMPLETE,0.0
28983,Standard Class,Eastern Asia,COMPLETE,0.0
25209,Standard Class,Eastern Asia,COMPLETE,1.0
28301,Standard Class,Eastern Asia,COMPLETE,-2.0
27428,Standard Class,South Asia,COMPLETE,0.0
27362,Standard Class,Eastern Asia,COMPLETE,-1.0
28702,Standard Class,South Asia,COMPLETE,-1.0
47484,Standard Class,Central Asia,COMPLETE,1.0
47129,Standard Class,West Asia,COMPLETE,1.0
45813,Standard Class,West Asia,COMPLETE,0.0
25395,Standard Class,Oceania,COMPLETE,2.0
48977,Standard Class,West Asia,COMPLETE,-1.0
30731,Standard Class,Oceania,COMPLETE,-2.0
46419,Standard Class,South Asia,COMPLETE,1.0
27188,Standard Class,Southeast Asia,COMPLETE,0.0
28799,Standard Class,Southeast Asia,COMPLETE,1.0
45227,Standard Class,West Asia,COMPLETE,-1.0
21155,Standard Class,Oceania,COMPLETE,2.0
28460,Standard Class,Eastern Asia,COMPLETE,2.0
22133,Standard Class,Eastern Asia,COMPLETE,0.0
26641,Standard Class,Southeast Asia,COMPLETE,-2.0
48567,Standard Class,West Asia,COMPLETE,-1.0
29859,Standard Class,Southeast Asia,COMPLETE,1.0
28854,Standard Class,Southeast Asia,COMPLETE,1.0
20957,Standard Class,Eastern Asia,COMPLETE,-1.0
21621,Standard Class,Eastern Asia,COMPLETE,-2.0
24681,Standard Class,Southeast Asia,COMPLETE,-2.0
26503,Standard Class,Southeast Asia,COMPLETE,0.0
30934,Standard Class,Oceania,COMPLETE,1.0
30879,Standard Class,Oceania,COMPLETE,1.0
28508,Standard Class,Oceania,COMPLETE,0.0
26966,Standard Class,Southeast Asia,COMPLETE,-2.0
45065,Standard Class,South Asia,COMPLETE,2.0
24291,Standard Class,South Asia,COMPLETE,-2.0
20786,Standard Class,Oceania,COMPLETE,-2.0
21520,Standard Class,Southeast Asia,COMPLETE,2.0
27438,Standard Class,Eastern Asia,ON_HOLD,0.0
29702,Standard Class,Southeast Asia,ON_HOLD,-1.0
27132,Standard Class,Eastern Asia,ON_HOLD,-1.0
50913,Standard Class,West Asia,ON_HOLD,0.0
24875,Standard Class,Eastern Asia,ON_HOLD,2.0
27230,Standard Class,Southeast Asia,ON_HOLD,2.0
24202,Standard Class,South Asia,ON_HOLD,-1.0
30769,Standard Class,Oceania,ON_HOLD,1.0
27793,Standard Class,Oceania,ON_HOLD,0.0
22555,Standard Class,Oceania,ON_HOLD,2.0
45245,Standard Class,West Asia,ON_HOLD,2.0
50199,Standard Class,West Asia,ON_HOLD,1.0
27203,Standard Class,Eastern Asia,ON_HOLD,0.0
30499,Standard Class,Oceania,ON_HOLD,1.0
42425,Standard Class,West Asia,ON_HOLD,2.0
47409,Standard Class,West Asia,ON_HOLD,1.0
44656,Standard Class,West Asia,ON_HOLD,-2.0
28183,Standard Class,Southeast Asia,ON_HOLD,0.0
46831,Standard Class,West Asia,ON_HOLD,-2.0
29752,Standard Class,South Asia,ON_HOLD,-1.0
37924,Standard Class,West of USA ,COMPLETE,1.0
34073,Standard Class,West of USA ,COMPLETE,0.0
34467,Standard Class,South of  USA ,COMPLETE,-1.0
40585,Standard Class,East of USA,COMPLETE,2.0
40571,Standard Class,West of USA ,COMPLETE,-2.0
38564,Standard Class,South of  USA ,COMPLETE,1.0
31908,Standard Class,US Center ,COMPLETE,0.0
34939,Standard Class,West of USA ,COMPLETE,1.0
31868,Standard Class,East of USA,COMPLETE,0.0
50773,Standard Class,Canada,COMPLETE,0.0
31811,Standard Class,West of USA ,COMPLETE,-2.0
34715,Standard Class,West of USA ,COMPLETE,2.0
36111,Standard Class,West of USA ,COMPLETE,-2.0
34797,Standard Class,South of  USA ,COMPLETE,-1.0
32410,Standard Class,West of USA ,COMPLETE,2.0
34542,Standard Class,West of USA ,COMPLETE,-1.0
31935,Standard Class,West of USA ,COMPLETE,2.0
33446,Standard Class,East of USA,COMPLETE,-2.0
41060,Standard Class,West of USA ,COMPLETE,2.0
34975,Standard Class,East of USA,COMPLETE,2.0
35969,Standard Class,US Center ,COMPLETE,1.0
33860,Standard Class,East of USA,COMPLETE,2.0
36408,Standard Class,East of USA,COMPLETE,0.0
33583,Standard Class,South of  USA ,COMPLETE,0.0
35194,Standard Class,US Center ,COMPLETE,1.0
36492,Standard Class,South of  USA ,COMPLETE,-1.0
33168,Standard Class,West of USA ,COMPLETE,0.0
34614,Standard Class,West of USA ,COMPLETE,1.0
40063,Standard Class,US Center ,COMPLETE,0.0
31664,Standard Class,East of USA,COMPLETE,1.0
33303,Standard Class,US Center ,COMPLETE,0.0
35188,Standard Class,West of USA ,COMPLETE,0.0
35805,Standard Class,West of USA ,COMPLETE,2.0
37856,Standard Class,West of USA ,COMPLETE,-2.0
33818,Standard Class,US Center ,COMPLETE,0.0
34954,Standard Class,South of  USA ,COMPLETE,1.0
38952,Standard Class,West of USA ,ON_HOLD,-1.0
32844,Standard Class,US Center ,ON_HOLD,1.0
40809,Standard Class,US Center ,ON_HOLD,1.0
38438,Standard Class,US Center ,ON_HOLD,0.0
34617,Standard Class,South of  USA ,ON_HOLD,-1.0
41064,Standard Class,US Center ,ON_HOLD,1.0
35012,Standard Class,West of USA ,ON_HOLD,-1.0
34204,Standard Class,US Center ,ON_HOLD,1.0
41828,Standard Class,Southern Africa,COMPLETE,0.0
45508,Standard Class,West Africa,COMPLETE,0.0
48131,Standard Class,East Africa,COMPLETE,-2.0
43524,Standard Class,West Africa,COMPLETE,1.0
46243,Standard Class,East Africa,COMPLETE,0.0
47548,Standard Class,North Africa,COMPLETE,0.0
47536,Standard Class,North Africa,COMPLETE,-2.0
43598,Standard Class,North Africa,COMPLETE,0.0
48945,Standard Class,Central Africa,COMPLETE,2.0
48381,Standard Class,North Africa,COMPLETE,-2.0
45001,Standard Class,West Africa,COMPLETE,-2.0
44788,Standard Class,Central Africa,COMPLETE,0.0
49859,Standard Class,North Africa,COMPLETE,1.0
43686,Standard Class,West Africa,COMPLETE,-2.0
48261,Standard Class,Central Africa,COMPLETE,-2.0
45502,Standard Class,Southern Africa,ON_HOLD,-1.0
43080,Standard Class,West Africa,ON_HOLD,2.0
64158,Standard Class,Western Europe,COMPLETE,0.0
65858,Standard Class,Southern Europe,COMPLETE,0.0
47180,Standard Class,Eastern Europe,COMPLETE,2.0
19970,Standard Class,Northern Europe,COMPLETE,2.0
15944,Standard Class,Southern Europe,COMPLETE,1.0
63601,Standard Class,Western Europe,COMPLETE,-2.0
65274,Standard Class,Western Europe,COMPLETE,1.0
14809,Standard Class,Northern Europe,COMPLETE,1.0
12642,Standard Class,Northern Europe,COMPLETE,-1.0
44502,Standard Class,Eastern Europe,COMPLETE,-1.0
16677,Standard Class,Southern Europe,COMPLETE,-1.0
63815,Standard Class,Western Europe,COMPLETE,2.0
62153,Standard Class,Western Europe,COMPLETE,0.0
48929,Standard Class,Eastern Europe,COMPLETE,1.0
14029,Standard Class,Northern Europe,COMPLETE,1.0
61594,Standard Class,Northern Europe,COMPLETE,1.0
68870,Standard Class,Northern Europe,COMPLETE,2.0
68136,Standard Class,Western Europe,COMPLETE,-2.0
12072,Standard Class,Western Europe,COMPLETE,-1.0
19991,Standard Class,Northern Europe,COMPLETE,-2.0
64746,Standard Class,Western Europe,COMPLETE,-2.0
67833,Standard Class,Western Europe,COMPLETE,0.0
10599,Standard Class,Northern Europe,COMPLETE,1.0
65199,Standard Class,Western Europe,COMPLETE,1.0
50431,Standard Class,Eastern Europe,COMPLETE,-2.0
64095,Standard Class,Southern Europe,COMPLETE,2.0
19390,Standard Class,Western Europe,COMPLETE,2.0
18839,Standard Class,Western Europe,COMPLETE,1.0
47323,Standard Class,Eastern Europe,COMPLETE,0.0
42323,Standard Class,Eastern Europe,COMPLETE,0.0
17578,Standard Class,Western Europe,COMPLETE,0.0
19758,Standard Class,Western Europe,COMPLETE,0.0
66236,Standard Class,Southern Europe,COMPLETE,-2.0
63722,Standard Class,Western Europe,COMPLETE,-1.0
46225,Standard Class,Eastern Europe,COMPLETE,2.0
15092,Standard Class,Western Europe,COMPLETE,-1.0
65010,Standard Class,Western Europe,COMPLETE,2.0
19856,Standard Class,Northern Europe,COMPLETE,-2.0
66052,Standard Class,Northern Europe,COMPLETE,-1.0
14681,Standard Class,Southern Europe,COMPLETE,-2.0
12748,Standard Class,Southern Europe,COMPLETE,0.0
62186,Standard Class,Western Europe,COMPLETE,-2.0
66561,Standard Class,Western Europe,COMPLETE,-2.0
63541,Standard Class,Western Europe,COMPLETE,-2.0
66466,Standard Class,Northern Europe,COMPLETE,-2.0
62173,Standard Class,Western Europe,COMPLETE,0.0
70882,Standard Class,Western Europe,CLOSED,-1.0
69904,Standard Class,Northern Europe,CLOSED,1.0
68649,Standard Class,Western Europe,CLOSED,1.0
64029,Standard Class,Southern Europe,CLOSED,1.0
66528,Standard Class,Southern Europe,CLOSED,0.0
19776,Standard Class,Northern Europe,CLOSED,-2.0
19708,Standard Class,Northern Europe,CLOSED,0.0
14596,Standard Class,Western Europe,CLOSED,-2.0
16060,Standard Class,Southern Europe,CLOSED,2.0
66305,Standard Class,Northern Europe,CLOSED,2.0
12477,Standard Class,Western Europe,CLOSED,-1.0
64488,Standard Class,Western Europe,CLOSED,0.0
65426,Standard Class,Southern Europe,CLOSED,-2.0
62538,Standard Class,Southern Europe,CLOSED,0.0
67941,Standard Class,Southern Europe,CLOSED,-2.0
66211,Standard Class,Southern Europe,CLOSED,-2.0
71236,Standard Class,Northern Europe,CLOSED,-2.0
18674,Standard Class,Southern Europe,CLOSED,1.0
64880,Standard Class,Southern Europe,CLOSED,2.0
70092,Standard Class,Western Europe,CLOSED,-1.0
71308,Standard Class,Western Europe,CLOSED,0.0
67224,Standard Class,Western Europe,CLOSED,1.0
64186,Standard Class,Western Europe,CLOSED,-2.0
10863,Standard Class,Western Europe,CLOSED,0.0
13194,Standard Class,Western Europe,CLOSED,1.0
48801,Standard Class,Eastern Europe,CLOSED,-2.0
48927,Standard Class,Eastern Europe,CLOSED,-1.0
71199,Standard Class,Northern Europe,CLOSED,1.0
11457,Standard Class,Western Europe,CLOSED,-1.0
11393,Standard Class,Western Europe,CLOSED,0.0
48498,Standard Class,Eastern Europe,CLOSED,0.0
13421,Standard Class,Southern Europe,CLOSED,-2.0
18721,Standard Class,Western Europe,CLOSED,-2.0
12879,Standard Class,Western Europe,CLOSED,1.0
70359,Standard Class,Western Europe,CLOSED,1.0
49401,Standard Class,Eastern Europe,CLOSED,-2.0
67671,Standard Class,Northern Europe,CLOSED,-2.0
13672,Standard Class,Northern Europe,CLOSED,-1.0
14022,Standard Class,Northern Europe,CLOSED,-1.0
65746,Standard Class,Northern Europe,CLOSED,-2.0
12336,Standard Class,Northern Europe,CLOSED,-2.0
69223,Standard Class,Southern Europe,CLOSED,0.0
17931,Standard Class,Southern Europe,CLOSED,-2.0
61731,Standard Class,Southern Europe,CLOSED,-2.0
66822,Standard Class,Western Europe,CLOSED,-1.0
63165,Standard Class,Western Europe,CLOSED,2.0
13131,Standard Class,Northern Europe,CLOSED,-2.0
12877,Standard Class,Northern Europe,CLOSED,-1.0
17721,Standard Class,Southern Europe,CLOSED,-2.0
13306,Standard Class,Southern Europe,CLOSED,-2.0
12775,Standard Class,Southern Europe,CLOSED,2.0
68863,Standard Class,Western Europe,CLOSED,0.0
18044,Standard Class,Western Europe,CLOSED,1.0
64298,Standard Class,Western Europe,CLOSED,0.0
11435,Standard Class,Western Europe,CLOSED,2.0
11275,Standard Class,Western Europe,CLOSED,2.0
18993,Standard Class,Northern Europe,CLOSED,0.0
66632,Standard Class,Southern Europe,CLOSED,-1.0
70211,Standard Class,Western Europe,CLOSED,-2.0
70157,Standard Class,Western Europe,CLOSED,-1.0
71247,Standard Class,Western Europe,CLOSED,-1.0
12165,Standard Class,Western Europe,CLOSED,2.0
63682,Standard Class,Southern Europe,CLOSED,-1.0
67128,Standard Class,Western Europe,CLOSED,0.0
64688,Standard Class,Western Europe,CLOSED,0.0
63112,Standard Class,Western Europe,CLOSED,-1.0
15332,Standard Class,Northern Europe,CLOSED,-1.0
15611,Standard Class,Southern Europe,CLOSED,-2.0
17427,Standard Class,Western Europe,CLOSED,-1.0
71245,Standard Class,Western Europe,CLOSED,2.0
10343,Standard Class,Western Europe,CLOSED,0.0
62198,Standard Class,Western Europe,CLOSED,0.0
64152,Standard Class,Western Europe,CLOSED,-1.0
65349,Standard Class,Northern Europe,CLOSED,1.0
19370,Standard Class,Northern Europe,CLOSED,2.0
17446,Standard Class,Northern Europe,CLOSED,-2.0
70261,Standard Class,Western Europe,CLOSED,-2.0
62477,Standard Class,Western Europe,CLOSED,-1.0
19797,Standard Class,Southern Europe,CLOSED,-1.0
70386,Standard Class,Western Europe,CLOSED,-2.0
62722,Standard Class,Northern Europe,CLOSED,-1.0
18121,Standard Class,Southern Europe,CLOSED,-2.0
13541,Standard Class,Western Europe,CLOSED,-2.0
11017,Standard Class,Western Europe,CLOSED,-1.0
12386,Standard Class,Western Europe,CLOSED,-2.0
47930,Standard Class,Eastern Europe,CLOSED,2.0
62408,Standard Class,Northern Europe,CLOSED,0.0
16189,Standard Class,Southern Europe,CLOSED,1.0
64556,Standard Class,Southern Europe,CLOSED,-2.0
10631,Standard Class,Western Europe,CLOSED,-2.0
12130,Standard Class,Western Europe,CLOSED,2.0
14364,Standard Class,Western Europe,CLOSED,1.0
14501,Standard Class,Northern Europe,CLOSED,-2.0
15243,Standard Class,Western Europe,CLOSED,0.0
15472,Standard Class,Western Europe,CLOSED,-1.0
12891,Standard Class,Western Europe,CLOSED,-2.0
16186,Standard Class,Northern Europe,CLOSED,-2.0
14545,Standard Class,Western Europe,CLOSED,2.0
68118,Standard Class,Western Europe,CLOSED,0.0
61951,Standard Class,Western Europe,CLOSED,-2.0
17062,Standard Class,Northern Europe,CLOSED,-1.0
12203,Standard Class,Western Europe,CLOSED,0.0
10732,Standard Class,Western Europe,CLOSED,-1.0
67226,Standard Class,Western Europe,CLOSED,-2.0
13095,Standard Class,Southern Europe,CLOSED,2.0
20288,Standard Class,Western Europe,CLOSED,0.0
17006,Standard Class,Western Europe,CLOSED,-2.0
65481,Standard Class,Northern Europe,CLOSED,-2.0
62811,Standard Class,Western Europe,CLOSED,-2.0
68657,Standard Class,Western Europe,CLOSED,-1.0
67151,Standard Class,Western Europe,CLOSED,-2.0
14925,Standard Class,Western Europe,CLOSED,2.0
48039,Standard Class,Northern Europe,CLOSED,1.0
68028,Standard Class,Southern Europe,CLOSED,0.0
10397,Standard Class,Southern Europe,CLOSED,-1.0
14623,Standard Class,Western Europe,CLOSED,0.0
16881,Standard Class,Western Europe,CLOSED,-2.0
65998,Standard Class,Western Europe,CLOSED,0.0
17523,Standard Class,Western Europe,CLOSED,0.0
63422,Standard Class,Northern Europe,CLOSED,-1.0
19228,Standard Class,Northern Europe,CLOSED,0.0
20218,Standard Class,Northern Europe,CLOSED,0.0
62769,Standard Class,Western Europe,CLOSED,1.0
15229,Standard Class,Western Europe,CLOSED,1.0
13855,Standard Class,Southern Europe,CLOSED,2.0
19962,Standard Class,Western Europe,CLOSED,-1.0
11351,Standard Class,Southern Europe,CLOSED,-2.0
19608,Standard Class,Southern Europe,CLOSED,0.0
10848,Standard Class,Southern Europe,CLOSED,0.0
18151,Standard Class,Western Europe,CLOSED,-2.0
16216,Standard Class,Southern Europe,CLOSED,-2.0
13593,Standard Class,Northern Europe,CLOSED,0.0
18649,Standard Class,Northern Europe,CLOSED,1.0
18268,Standard Class,Western Europe,CLOSED,0.0
18491,Standard Class,Western Europe,CLOSED,-2.0
15614,Standard Class,Western Europe,CLOSED,1.0
14882,Standard Class,Western Europe,CLOSED,-1.0
19358,Standard Class,Western Europe,CLOSED,0.0
